PROGRAMA;NOMBRE_CONCURSO;CODIGO_PROYECTO;PALABRAS_CLAVES
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150045;"MEDULA ESPINAL;REGENERACION AXONAL;XENOPUS TROPICALIS;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150046;"AUTO ORGANIZACION DE VEGETALES;ESTADOS LOCALIZADOS;DESERTIFICACION;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150047;"BIODIVERSIDAD;SUSTENTABILIDAD;FORMACION DE CAPACIDADES;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150050;"MAQUI;EFECTOS ANTITROMBOTICOS;PRODUCCION IN VITRO;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150051;"METODOLOGIAS MIXTAS;ANALISIS CUANTITATIVO;ANALISIS CUALITATIVO;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150052;"GOBERNANZA;RIESGOS;ENERGIA;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150053;"ENERGIAS RENOVABLES;ELECTRONICA DE POTENCIA;CONTROL PREDICTIVO;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150063;"RESERVORIOS MAGMATICOS;ERUPCIONES VOLCANICAS EXPLOSIVAS;GRANDES YACIMIENTOS METALICOS;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150065;"REPROGRAMACION CELULAR;MEDINA REGENERATIVA;MODELOS DE ENFERMEDAD;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150077;"GENETICA;MICROBIOLOGIA;LEVADURA;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150078;"FORMACION DE GALAXIA;POBLACIONES ESTELARES;MODELOS Y SIMULACIONES;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150079;"INCLUSION DIGITAL;HABILIDADES DIGITALES;USOS INTERNET;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150080;"CONVERSION TERMOQUIMICA ;BIOECONOMIA;DESARROLLO TECNOLOGICO;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150082;"LISOSOMA;FACTOR DE TRANSCRIPCION TFEB;ENFERMEDAD LISOSOMAL;"
PCI;PROYECTOS DE APOYO A LA FORMACION DE REDES INTERNACIONALES ENTRE CENTROS DE INVESTIGACION CONVOCATORIA 2015.;REDES150083;"SISTEMAS DE ALMACENAMIENTO DE ENERGIA;MICRO-REDES;ESTRATEGIAS DE CONTROL;"
